Date,VisitingTeam,VisitingTeamScore,HomeTeam,HomeTeamScore
1216,SouthFlorida,74,Cincinnati,71
1216,MemphisU,80,Tulane,74
1216,Butler,66,Villanova,85
1216,Samford,71,Troy,79
1216,Mississippi,70,MiddleTennSt,51
1216,No.Colorado,83,DenverU,75
1216,OralRoberts,65,Oklahoma,79
1216,EastCarolina,55,SMU,70
1216,TennesseeTech,50,JacksonvilleSt,74
1216,Duke,75,NotreDame,65
1216,TCU,77,OklahomaState,76
1216,UTEP,76,ArizonaState,63
1216,Montana,66,WashingtonU,58
1216,Northeastern,56,Syracuse,62
1216,Campbell,56,Elon,66
1216,St.FrancisNY,59,CentralConn,78
1216,William&Mary,75,Hampton,58
1216,LongIsland,75,SacredHeart,55
1216,Grambling,78,ULMonroe,61
1216,NCAsheville,66,Chattanooga,69
1216,FloridaIntl,85,FlaGulfCoast,69
1216,KennesawSt,53,Belmont,64
1216,Southern,46,UAB,88
1216,SamHoustonSt,63,Texas,79
1216,CentralArkansas,65,MississippiSt,81
1216,Wagner,62,Bryant,74
1217,NorthDakota,64,SoIllinois,85
1217,Creighton,94,St.Johns,76
1217,St.Josephs,77,Drexel,81
1217,Kansas,58,TexasTech,57
1217,NebraskaOmaha,78,Wyoming,82
1217,SetonHall,70,Marquette,63
1217,DixieState,78,SouthernUtah,85
1217,CalIrvine,48,LoyolaMarymount,51
1217,SanFrancisco,64,Oregon,74
1217,NCState,69,SaintLouis,80
1217,LongIsland,72,SacredHeart,87
1217,Wagner,75,Bryant,81
1217,DelawareState,73,CoastalCarolina,99
1217,JacksonState,60,Bradley,83
1217,HoustonBaptist,55,NorthTexas,85
1218,CentralMichigan,61,WesternMichigan,76
1218,NorthDakota,50,SoIllinois,62
1218,Fairfield,51,Niagara,68
1218,BYU,72,SanDiegoState,62
1218,St.Peter's,76,Monmouth,78
1218,SIUEdwardsville,69,MoreheadState,65
1218,Drake,75,SouthDakota,57
1218,Davidson,67,RhodeIsland,58
1218,Belmont,88,TennesseeState,63
1218,Iona,70,Rider,56
1218,ChicagoSt,54,NoIllinois,64
1218,WesternCarolina,76,CollCharleston,70
1218,TennesseeTech,49,Tennessee,103
1218,TennMartin,69,SEMissouriSt,67
1218,MontanaState,54,WashingtonState,82
1218,IdahoU,41,UtahU,79
1218,IowaState,65,WestVirginia,70
1218,No.Colorado,50,UtahState,63
1218,AirForce,57,Nevada,74
1218,WeberState,94,PortlandState,66
1218,LoyolaChicago,73,Richmond,75
1218,VMI,77,GardnerWebb,88
1218,NCWilmington,80,NorfolkState,72
1218,Hampton,76,Howard,81
1218,SoCarolinaSt,56,Presbyterian,62
1218,NorthwesternSt,55,Tulsa,82
1218,FloridaA&M,64,GeorgiaTech,74
1218,BowlingGreen,85,RobertMorris,65
1219,IndianaU,68,Butler,60
1219,Gonzaga,99,Iowa,88
1219,Louisville,48,Wisconsin,85
1219,NCGreensboro,71,Elon,64
1219,BallState,57,IndianaState,67
1219,EasternWashington,80,NorthernArizona,64
1219,WrightState,93,DetroitU,70
1219,Valparaiso,57,Toledo,71
1219,YoungstownState,64,NorthernKentucky,79
1219,JamesMadison,64,EastCarolina,73
1219,WiscMilwaukee,68,WiscGreenBay,65
1219,Hofstra,69,St.Bonaventure,77
1219,Marist,61,Manhattan,39
1219,WesternKentucky,73,Alabama,71
1219,NorthCarolina,75,Kentucky,63
1219,Troy,41,Auburn,77
1219,TexasState,70,DenverU,68
1219,Mississippi,62,Dayton,65
1219,Purdue,88,NotreDame,78
1219,Chattanooga,69,UAB,66
1219,ULMonroe,47,SouthernMiss,60
1219,PortlandU,41,Oregon,80
1219,Baylor,100,KansasState,69
1219,Fairfield,61,Niagara,81
1219,UCLA,70,OhioState,77
1219,Delaware,61,LaSalle,71
1219,St.Peter's,78,Monmouth,76
1219,CSNorthridge,56,California,87
1219,Buffalo,96,Syracuse,107
1219,CalSantaBarbara,75,Pepperdine,63
1219,Iona,72,Rider,64
1219,Oakland,72,IllinoisChicago,74
1219,GeorgiaSouthern,103,FloridaIntl,99
1219,ColoradoState,33,SaintMarysCA,53
1219,MiamiOhio,68,Bradley,69
1219,Cincinnati,68,Georgia,83
1219,Arizona,75,Stanford,78
1219,CentralFlorida,86,FloridaState,74
1219,St.Josephs,68,Villanova,88
1219,CalPolySLO,52,LoyolaMarymount,76
1219,ClevelandState,63,IPFW,61
1219,SanDiego,53,CalIrvine,85
1219,TheCitadel,91,Longwood,89
1219,StonyBrook,73,Binghamton,59
1219,Lamar,57,LouisianaTech,86
1219,Drexel,85,FairDickinson,68
1219,Maine,60,Hartford,63
1219,Grambling,65,Tulane,77
1219,HighPoint,71,William&Mary,49
1219,Rice,69,SamHoustonSt,82
1219,SouthAlabama,90,AlabamaA&M,93
1219,Jacksonville,64,MiamiFlorida,73
1219,MDBaltimoreCo,65,AlbanyNY,64
1219,Campbell,50,NCState,69
1219,Furman,71,Winthrop,87
1219,N.CarolinaA&T,72,CharlotteU,76
1219,Samford,65,KennesawSt,63
1219,NJIT,60,Temple,72
1219,HoustonBaptist,65,Oklahoma,84
1219,CoppinState,57,VirginiaTech,97
1219,Radford,50,Vanderbilt,59
1219,NorthwesternSt,67,MissouriSt,94
1219,McNeeseState,65,ULLafayette,75
1220,Creighton,76,Connecticut,74
1220,Illinois,88,Rutgers,91
1220,WrightState,85,DetroitU,72
1220,OklahomaState,74,Texas,77
1220,OralRoberts,76,Arkansas,87
1220,Marquette,88,Xavier,91
1220,Marist,72,Manhattan,67
1220,WiscMilwaukee,74,WiscGreenBay,62
1220,YoungstownState,70,NorthernKentucky,60
1220,ChicagoSt,67,Drake,111
1220,WeberState,72,PortlandState,74
1220,Providence,80,SetonHall,77
1220,Oakland,73,IllinoisChicago,90
1220,AirForce,68,Nevada,66
1220,WesternIllinois,81,TennMartin,63
1220,Georgetown,83,St.Johns,94
1220,MichiganState,65,Northwestern,79
1220,SanFrancisco,68,GrandCanyon,65
1220,SaintLouis,82,Minnesota,90
1220,Colorado,92,WashingtonU,69
1220,ClevelandState,89,IPFW,80
1220,RobertMorris,71,Marshall,85
1220,Northeastern,62,OldDominion,66
1220,JacksonState,45,IowaState,60
1220,Maine,50,Hartford,65
1220,MDBaltimoreCo,65,AlbanyNY,60
1220,StonyBrook,80,Binghamton,70
1220,AlcornState,55,HoustonU,88
1220,DelawareState,69,GeorgiaTech,97
1221,MoreheadState,51,Clemson,66
1221,Wofford,52,TexasA&M,70
1221,VMI,66,GeorgeMason,68
1221,TexasState,70,NorthernArizona,65
1221,St.Josephs,66,Tennessee,102
1221,Belmont,72,Evansville,63
1221,CollCharleston,55,GeorgiaState,72
1221,SoIllinois,76,Butler,73
1221,ArkansasLR,77,MissouriSt,85
1221,Tulsa,56,MemphisU,49
1221,MurrayState,70,AustinPeay,74
1221,CSBakersfield,50,Stanford,63
1221,SanJoseState,62,UtahState,107
1221,NewMexico,53,BoiseState,77
1221,NCWilmington,78,Campbell,59
1221,Jacksonville,46,KansasState,70
1221,NewOrleansU,62,Rice,73
1221,SoCarolinaSt,52,Furman,118
1221,Bryant,93,Massachusetts,88
1221,Vermont,65,UMassLowell,73
1221,SacredHeart,46,Wagner,74
1221,Hampton,67,CharlestonSou,55
1221,GardnerWebb,59,FloridaState,72
1221,SamHoustonSt,69,UTRioGrandeValley,66
1221,PrairieViewA&M,62,WashingtonState,90
1221,MissValleySt,48,MississippiSt,87
1221,Longwood,58,VirginiaTech,84
1221,ArkPineBluff,42,Baylor,99
1221,NorthwesternSt,57,Gonzaga,95
1221,TexasSouthern,71,BYU,87
1221,MorganState,65,Delaware,59
1222,SEMissouriSt,66,IndianaState,72
1222,AppalachianState,53,Auburn,67
1222,Ohio,70,Akron,90
1222,CharlotteU,66,GeoWashington,65
1222,NorthernArizona,68,DenverU,65
1222,NoIllinois,55,Toledo,78
1222,BallState,76,WesternMichigan,68
1222,Hofstra,76,Richmond,71
1222,William&Mary,40,Virginia,76
1222,MontanaState,59,PortlandU,62
1222,Tulane,58,EastCarolina,68
1222,Cincinnati,70,CentralFlorida,75
1222,IdahoState,64,No.Colorado,69
1222,JamesMadison,81,VCU,82
1222,TennMartin,43,Mississippi,90
1222,SeattleU,65,California,70
1222,Louisville,64,Pittsburgh,54
1222,Bradley,53,Missouri,54
1222,Vanderbilt,65,Davidson,85
1222,Montana,64,Arizona,70
1222,LaSalle,71,Maryland,84
1222,WichitaState,82,SouthFlorida,77
1222,TennesseeTech,68,WesternKentucky,88
1222,TexasTech,69,Oklahoma,67
1222,Northeastern,58,Georgia,76
1222,Chattanooga,66,TennesseeState,63
1222,Nebraska,53,Wisconsin,67
1222,NorthDakota,55,Drake,88
1222,LouisianaTech,68,ULMonroe,57
1222,ETennesseeSt,69,Alabama,85
1222,PortlandState,62,OregonState,67
1222,Temple,50,HoustonU,76
1222,NorthCarolina,76,NCState,79
1222,WestVirginia,65,Kansas,79
1222,Purdue,55,Iowa,70
1222,NorthDakotaState,82,TCU,89
1222,SaintMarysCA,49,SanDiegoState,74
1222,Colorado,74,GrandCanyon,64
1222,Maine,62,BostonCollege,78
1222,AlcornState,65,Liberty,108
1222,Mercer,81,KennesawSt,71
1222,Vermont,62,UMassLowell,53
1222,FairDickinson,69,Fairfield,65
1222,Presbyterian,82,TheCitadel,94
1222,Niagara,70,AlbanyNY,65
1222,SacredHeart,86,Wagner,85
1222,AbileneChristian,72,Arkansas,85
1222,NCAsheville,67,Marshall,88
1222,Hampton,70,CharlestonSou,68
1222,NCGreensboro,86,N.CarolinaA&T,65
1222,GeorgiaSouthern,60,FlaGulfCoast,73
1222,Lamar,66,TexSanAntonio,88
1222,HighPoint,67,EasternKentucky,86
1222,NorthwesternSt,78,Gonzaga,95
1223,Xavier,61,Creighton,66
1223,IdahoState,71,No.Colorado,56
1223,Towson,65,GeorgeMason,70
1223,Rutgers,68,OhioState,80
1223,Georgetown,67,SetonHall,78
1223,Providence,64,Butler,70
1223,CSBakersfield,79,Pepperdine,51
1223,Illinois,98,PennState,81
1223,WeberState,79,BYU,87
1223,Villanova,85,Marquette,68
1223,UMKC,46,SaintLouis,62
1223,Northwestern,74,IndianaU,67
1223,SanJoseState,52,UtahState,85
1223,WesternIllinois,72,Depaul,91
1223,NewMexico,52,BoiseState,89
1223,DelawareState,63,NCWilmington,87
1223,St.Peter's,70,St.FrancisNY,64
1223,NJIT,81,Rider,66
1223,NorthwesternSt,52,WashingtonState,62
1223,USCUpstate,60,Tennessee,80
1223,CoppinState,65,Iona,85
1223,SELouisiana,77,Grambling,70
1223,Bellarmine,70,NotreDame,81
1225,Wisconsin,85,MichiganState,76
1225,Maryland,70,Purdue,73
1225,Michigan,80,Nebraska,69
1225,Iowa,95,Minnesota,102
1226,Kentucky,59,Louisville,62
1226,YoungstownState,69,ClevelandState,87
1226,OhioState,70,Northwestern,71
1226,HoustonU,63,CentralFlorida,54
1226,WiscGreenBay,53,WrightState,67
1226,IndianaU,60,Illinois,69
1226,Virginia,75,Gonzaga,98
1226,RobertMorris,102,IPFW,88
1226,Oakland,77,DetroitU,75
1226,CoppinState,73,Towson,78
1226,NorfolkState,68,GeorgeMason,65
1226,NichollsState,80,LSU,86
1227,YoungstownState,74,ClevelandState,81
1227,Drake,81,IndianaState,63
1227,Canisius,66,Monmouth,84
1227,WiscGreenBay,77,WrightState,90
1227,MissouriSt,79,NorthernIowa,59
1227,Evansville,57,SoIllinois,63
1227,IllinoisState,60,LoyolaChicago,90
1227,Oakland,83,DetroitU,80
1227,Depaul,90,Providence,95
1227,RobertMorris,82,IPFW,87
1227,CalSantaBarbara,56,CalIrvine,75
1227,Binghamton,67,MDBaltimoreCo,74
1227,Hartford,69,NewHampshire,77
1227,NJIT,78,Vermont,92
1227,AlcornState,59,Vanderbilt,87
1227,UMassLowell,58,StonyBrook,73
1228,Canisius,69,Monmouth,97
1228,Drake,73,IndianaState,66
1228,Evansville,84,SoIllinois,72
1228,CalSantaBarbara,69,CalIrvine,73
1228,IllinoisState,55,LoyolaChicago,86
1228,Maryland,70,Wisconsin,64
1228,MissouriSt,75,NorthernIowa,85
1228,FresnoState,53,ColoradoState,75
1228,MichiganState,56,Minnesota,81
1228,NorthernArizona,58,Gonzaga,88
1228,Colorado,74,Arizona,88
1228,NewMexicoState,63,CSNorthridge,66
1228,Binghamton,75,MDBaltimoreCo,69
1228,Hartford,51,NewHampshire,53
1228,NJIT,81,Vermont,80
1228,UMassLowell,64,StonyBrook,71
1229,Northeastern,51,WestVirginia,73
1229,MiamiFlorida,78,VirginiaTech,80
1229,FloridaState,67,Clemson,77
1229,TexasA&M,54,LSU,77
1229,Purdue,76,Rutgers,81
1229,CentralMichigan,87,EasternMichigan,60
1229,Wofford,78,Mercer,65
1229,SantaClara,63,USC,86
1229,NebraskaOmaha,58,KansasState,60
1229,Mississippi,64,Alabama,82
1229,Northwestern,72,Iowa,87
1229,DixieState,67,Gonzaga,112
1229,SouthFlorida,57,MemphisU,58
1229,HoustonU,64,Tulsa,65
1229,CentralArkansas,56,Baylor,93
1229,IncarnateWord,51,TexasTech,79
1229,SELouisiana,64,Lamar,74
1230,VCU,80,St.Josephs,64
1230,Furman,77,Chattanooga,73
1230,GeoWashington,71,Fordham,47
1230,BowlingGreen,83,Ohio,75
1230,SMU,79,Temple,71
1230,St.Bonaventure,57,RhodeIsland,63
1230,FresnoState,59,ColoradoState,81
1230,Butler,55,Providence,71
1230,GeorgeMason,18,Massachusetts,18
1230,Virginia,66,NotreDame,57
1230,Nebraska,54,OhioState,90
1230,WesternCarolina,78,ETennesseeSt,86
1230,LaSalle,67,Dayton,65
1230,MurrayState,55,Belmont,68
1230,MississippiSt,83,Georgia,73
1230,Arkansas,97,Auburn,85
1230,Richmond,80,Davidson,74
1230,SetonHall,85,Xavier,68
1230,BostonCollege,76,NCState,79
1230,VMI,71,Samford,84
1230,NorthCarolina,67,GeorgiaTech,72
1230,EasternIllinois,61,EasternKentucky,69
1230,PennState,5,IndianaU,7
1230,TennMartin,70,JacksonvilleSt,80
1230,SEMissouriSt,63,TennesseeTech,72
1230,Depaul,61,Connecticut,82
1230,AustinPeay,68,TennesseeState,59
1230,Tennessee,73,Missouri,53
1230,Florida,91,Vanderbilt,72
1230,PortlandU,68,SeattleU,84
1230,SacramentoState,45,SaintMarysCA,63
1230,Manhattan,65,DelawareState,59
1230,GardnerWebb,69,Hampton,80
1230,NCAsheville,80,Longwood,73
1230,Campbell,83,Winthrop,84
1230,AlcornState,76,Baylor,105
1230,Radford,71,Presbyterian,65
1230,USCUpstate,52,HighPoint,63
1230,PrairieViewA&M,61,TCU,66
1231,UtahState,83,AirForce,48
1231,Minnesota,59,Wisconsin,71
1231,SanDiego,62,SanFrancisco,70
1231,UtahU,70,UCLA,72
1231,Michigan,84,Maryland,73
1231,Arizona,80,WashingtonU,53
1231,Nevada,68,NewMexico,54
1231,Colorado,72,USC,62
1231,NorthernArizona,78,IdahoU,65
1231,BoiseState,106,SanJoseState,54
1231,California,69,Oregon,82
1231,GardnerWebb,80,Hampton,69
1231,Campbell,76,Winthrop,94
1231,NCAsheville,55,Longwood,65
1231,Radford,63,Presbyterian,65
1231,USCUpstate,60,HighPoint,51
101,St.Peter's,58,Canisius,70
101,WiscMilwaukee,64,RobertMorris,67
101,ClevelandState,65,IUPUI,62
101,Niagara,61,Marist,63
101,TexSanAntonio,86,Rice,95
101,WiscGreenBay,77,YoungstownState,84
101,WesternKentucky,67,CharlotteU,63
101,Rider,70,Fairfield,62
101,UTArlington,93,ArkansasLR,102
101,Troy,69,AppalachianState,56
101,SouthAlabama,88,GeorgiaSouthern,59
101,IPFW,68,NorthernKentucky,75
101,GeorgiaState,69,CoastalCarolina,81
101,CSBakersfield,89,LongBeachState,90
101,OldDominion,67,FloridaIntl,82
101,WrightState,90,Oakland,51
101,ArkansasState,72,ULMonroe,84
101,TexasState,77,ULLafayette,83
101,Marshall,68,LouisianaTech,75
101,CSFullerton,63,CalSantaBarbara,81
101,UTEP,66,SouthernMiss,74
101,KentState,62,Akron,66
101,Liberty,70,Lipscomb,77
101,Jacksonville,62,KennesawSt,57
102,Elon,52,Northeastern,75
102,Louisville,76,BostonCollege,64
102,ClevelandState,59,IUPUI,49
102,Missouri,81,Arkansas,68
102,Texas,84,Kansas,59
102,Creighton,67,Providence,65
102,Duquesne,75,GeoWashington,63
102,Baylor,76,IowaState,65
102,St.Peter's,60,Canisius,63
102,Chattanooga,79,VMI,84
102,Toledo,70,WesternMichigan,59
102,Iowa,77,Rutgers,75
102,William&Mary,56,Hofstra,61
102,TCU,67,KansasState,60
102,EastCarolina,56,Tulane,60
102,Mercer,80,Furman,83
102,Fordham,52,LaSalle,89
102,CollCharleston,67,Delaware,70
102,Clemson,66,MiamiFlorida,65
102,LSU,79,Florida,83
102,Niagara,86,Marist,72
102,Tulsa,70,Cincinnati,66
102,Ohio,78,BallState,68
102,NorthernArizona,83,IdahoU,78
102,OldDominion,71,FloridaIntl,66
102,SouthAlabama,49,GeorgiaSouthern,62
102,TexSanAntonio,69,Rice,84
102,GeorgiaState,70,CoastalCarolina,62
102,Auburn,66,TexasA&M,68
102,WiscGreenBay,79,YoungstownState,69
102,Troy,59,AppalachianState,90
102,WesternKentucky,71,CharlotteU,75
102,WestVirginia,71,Oklahoma,75
102,UtahU,46,USC,64
102,OklahomaState,82,TexasTech,77
102,NorthernIowa,61,Evansville,65
102,ColoradoState,70,SanDiegoState,67
102,UMKC,45,NorthDakota,52
102,GeorgeMason,65,Dayton,74
102,Butler,60,SetonHall,68
102,NorthDakotaState,68,WesternIllinois,50
102,WrightState,71,Oakland,81
102,TennesseeTech,81,EasternIllinois,87
102,MoreheadState,61,MurrayState,56
102,ArkansasState,55,ULMonroe,62
102,TexasState,71,ULLafayette,59
102,Belmont,90,TennMartin,69
102,St.Bonaventure,69,Richmond,66
102,Rider,56,Fairfield,72
102,ETennesseeSt,71,NCGreensboro,61
102,UTEP,77,SouthernMiss,62
102,DenverU,54,SouthDakota,93
102,EasternKentucky,80,AustinPeay,75
102,UTArlington,62,ArkansasLR,75
102,OralRoberts,95,NebraskaOmaha,83
102,BowlingGreen,68,NoIllinois,42
102,Alabama,71,Tennessee,63
102,Purdue,58,Illinois,66
102,IPFW,68,NorthernKentucky,70
102,TennesseeState,79,SEMissouriSt,83
102,UtahState,72,AirForce,53
102,IndianaState,74,MissouriSt,84
102,California,64,OregonState,73
102,WichitaState,83,Mississippi,79
102,Kentucky,78,MississippiSt,73
102,No.Colorado,64,Montana,62
102,CSBakersfield,89,LongBeachState,76
102,Marshall,80,LouisianaTech,73
102,CentralFlorida,61,SouthFlorida,68
102,Wyoming,78,FresnoState,74
102,Samford,84,Wofford,94
102,Marquette,64,Georgetown,60
102,MichiganState,84,Nebraska,77
102,CSFullerton,61,CalSantaBarbara,65
102,Colorado,62,UCLA,65
102,BoiseState,87,SanJoseState,86
102,SanFrancisco,62,Gonzaga,85
102,Stanford,56,Oregon,73
102,Nevada,84,NewMexico,74
102,Arizona,86,WashingtonState,82
102,NotreDame,65,NorthCarolina,66
102,NorthTexas,49,LoyolaChicago,57
102,UtahValley,62,WeberState,70
102,FloridaA&M,71,SouthCarolina,78
102,Binghamton,56,Hartford,76
102,Bucknell,69,Navy,78
102,N.CarolinaA&T,97,SoCarolinaSt,86
102,Lafayette,89,Lehigh,90
102,Army,57,Colgate,101
102,NJIT,73,UMassLowell,67
102,NewHampshire,56,Maine,59
102,Jacksonville,72,KennesawSt,66
102,Lamar,65,AbileneChristian,83
102,CentralArkansas,81,McNeeseState,67
102,Liberty,66,Lipscomb,50
102,Grambling,66,AlabamaState,49
102,NewOrleansU,67,StephenF.Austin,78
102,SamHoustonSt,84,NichollsState,81
102,AlbanyNY,63,Vermont,62
102,MissValleySt,52,ArkPineBluff,92
102,NorthwesternSt,93,HoustonBaptist,99
103,Elon,58,Northeastern,66
103,William&Mary,73,Hofstra,82
103,Duquesne,73,GeoWashington,75
103,CollCharleston,66,Delaware,59
103,Monmouth,77,Siena,78
103,IndianaState,66,MissouriSt,70
103,NorthernIowa,64,Evansville,70
103,St.Josephs,77,RhodeIsland,85
103,UMKC,77,NorthDakota,53
103,NorthDakotaState,78,WesternIllinois,67
103,DenverU,57,SouthDakota,79
103,OralRoberts,86,NebraskaOmaha,75
103,OhioState,60,Minnesota,77
103,SoIllinois,55,Drake,73
103,WakeForest,54,GeorgiaTech,70
103,HoustonU,74,SMU,60
103,Northwestern,66,Michigan,85
103,NewHampshire,62,Maine,58
103,NJIT,60,UMassLowell,74
103,Binghamton,74,Hartford,77
103,Army,75,Colgate,73
103,N.CarolinaA&T,73,SoCarolinaSt,66
103,Lehigh,70,Lafayette,82
103,AlbanyNY,66,Vermont,74
103,Navy,63,Bucknell,60
103,MorganState,80,JamesMadison,73
104,No.Colorado,54,Montana,56
104,Stanford,81,OregonState,71
104,Monmouth,62,Siena,76
104,SoIllinois,55,Drake,86
104,Maryland,55,IndianaU,63
104,Wyoming,61,FresnoState,81
104,WestVirginia,87,OklahomaState,84
104,ColoradoState,65,SanDiegoState,78
104,BostonU,83,HolyCross,76
104,Winthrop,85,CharlestonSou,69
104,Longwood,69,USCUpstate,71
104,Campbell,70,GardnerWebb,61
104,Hampton,66,Radford,79
104,DelawareState,78,CoppinState,86
104,JacksonState,60,AlabamaState,44
105,Toledo,84,KentState,82
105,NoIllinois,73,Ohio,76
105,CentralMichigan,69,BowlingGreen,90
105,Dayton,54,Fordham,55
105,Vanderbilt,74,Kentucky,77
105,Davidson,61,Duquesne,48
105,NCState,70,Clemson,74
105,KansasState,71,TexasTech,82
105,Florida,71,Alabama,86
105,IowaState,72,Texas,78
105,NorthCarolina,67,MiamiFlorida,65
105,Rutgers,45,MichiganState,68
105,Connecticut,65,Marquette,54
105,Missouri,63,MississippiSt,78
105,Kansas,93,TCU,64
105,FlaAtlantic,70,JamesMadison,79
105,HolyCross,68,BostonU,66
105,Winthrop,78,CharlestonSou,76
105,Campbell,70,GardnerWebb,85
105,Longwood,59,USCUpstate,65
105,Hampton,65,Radford,76
105,DelawareState,77,CoppinState,81
106,St.Josephs,57,St.Bonaventure,83
106,Tulsa,61,SouthFlorida,51
106,Pittsburgh,63,Syracuse,60
106,RhodeIsland,73,Richmond,80
106,VirginiaTech,71,Louisville,73
106,Samford,68,Chattanooga,73
106,VCU,66,GeorgeMason,61
106,Georgetown,55,Butler,63
106,Arkansas,74,Tennessee,79
106,Georgia,92,LSU,94
106,NCGreensboro,84,Wofford,75
106,WichitaState,63,HoustonU,70
106,St.Johns,61,Xavier,69
106,BostonCollege,82,Duke,83
106,Minnesota,57,Michigan,82
106,SetonHall,53,Creighton,89
106,Oklahoma,61,Baylor,76
106,TexasA&M,54,SouthCarolina,78
106,Auburn,61,Mississippi,72
106,WakeForest,61,Virginia,70
106,UtahState,77,NewMexico,45
106,AirForce,59,BoiseState,78
106,IncarnateWord,75,NorthwesternSt,67
106,SamHoustonSt,70,SELouisiana,52
106,NewOrleansU,79,CentralArkansas,83
106,AbileneChristian,66,HoustonBaptist,63
106,Lamar,69,NichollsState,76
107,TennesseeTech,54,MoreheadState,57
107,SEMissouriSt,66,Belmont,77
107,Northeastern,81,Hofstra,78
107,Iowa,89,Maryland,67
107,IndianaU,73,Wisconsin,80
107,Cincinnati,76,SMU,69
107,JacksonvilleSt,66,EasternKentucky,69
107,IdahoState,73,NorthernArizona,69
107,UNLV,71,ColoradoState,74
107,MurrayState,68,EasternIllinois,74
107,MontanaState,79,No.Colorado,67
107,IdahoU,80,SouthernUtah,85
107,PortlandU,64,SanFrancisco,88
107,TennMartin,62,TennesseeState,74
107,WashingtonU,75,Stanford,91
107,USC,87,Arizona,73
107,Illinois,81,Northwestern,56
107,Nevada,60,SanDiegoState,65
107,WashingtonState,71,California,60
107,UCLA,81,ArizonaState,75
107,Oregon,72,Colorado,79
107,BYU,69,Gonzaga,86
107,CentralConn,68,Bryant,93
107,St.FrancisPA,75,LongIsland,78
107,MountStMarys,55,St.FrancisNY,70
107,SacredHeart,90,Merrimack,97
108,Manhattan,79,Quinnipiac,84
108,Rider,76,Niagara,70
108,Oakland,81,WiscGreenBay,84
108,GeorgiaSouthern,63,AppalachianState,66
108,SouthAlabama,65,CoastalCarolina,78
108,Ohio,78,Toledo,95
108,ArkansasLR,64,ULLafayette,66
108,YoungstownState,74,WrightState,72
108,IllinoisChicago,89,IPFW,96
108,UTArlington,77,ULMonroe,64
108,FlaAtlantic,67,OldDominion,71
108,NorthTexas,77,TexSanAntonio,70
108,Purdue,55,MichiganState,54
108,FloridaIntl,68,MiddleTennSt,55
108,Hawaii,88,CalRiverside,83
108,NorthernKentucky,44,ClevelandState,58
108,SouthernMiss,60,UAB,72
108,LongBeachState,82,CSFullerton,80
108,CaliforniaBaptist,50,UtahValley,77
108,AirForce,69,BoiseState,80
108,SouthDakota,66,UMKC,64
108,LouisianaTech,64,WesternKentucky,66
108,GrandCanyon,75,TarletonSt,72
108,NebraskaOmaha,69,NorthDakotaState,71
108,NorthDakota,72,OralRoberts,71
108,WesternIllinois,77,SouthDakotaState,83
108,SanJoseState,64,FresnoState,79
108,Dayton,89,Davidson,78
108,Rice,89,UTEP,101
108,CalPolySLO,49,CSBakersfield,62
108,UtahState,82,NewMexico,46
108,IUPUI,70,WiscMilwaukee,94
108,St.FrancisPA,58,LongIsland,71
108,SacredHeart,68,Merrimack,62
108,MountStMarys,55,St.FrancisNY,67
108,CentralConn,64,Bryant,76
108,KennesawSt,63,Liberty,69
108,Stetson,86,NorthAlabama,77
108,Lipscomb,77,Bellarmine,72
108,NorthFlorida,65,Jacksonville,66
109,St.Johns,79,Creighton,97
109,WakeForest,68,Duke,79
109,MiamiFlorida,64,NCState,59
109,Alabama,94,Auburn,90
109,Richmond,77,GeorgeMason,57
109,OhioState,79,Rutgers,68
109,IUPUI,63,WiscMilwaukee,71
109,Hofstra,56,Northeastern,67
109,NoIllinois,58,MiamiOhio,70
109,Texas,72,WestVirginia,70
109,Drexel,60,CollCharleston,61
109,Chattanooga,87,TheCitadel,92
109,SouthFlorida,69,EastCarolina,63
109,MississippiSt,84,Vanderbilt,81
109,Tennessee,68,TexasA&M,54
109,RhodeIsland,83,VCU,68
109,Fordham,45,Duquesne,48
109,MissouriSt,81,Valparaiso,68
109,IdahoState,76,NorthernArizona,70
109,IdahoU,67,SouthernUtah,83
109,SetonHall,76,Depaul,68
109,Virginia,61,BostonCollege,49
109,MontanaState,76,No.Colorado,74
109,Delaware,62,William&Mary,67
109,IllinoisState,48,Evansville,57
109,Marist,64,Monmouth,80
109,Akron,59,EasternMichigan,71
109,WashingtonU,78,California,84
109,YoungstownState,55,WrightState,93
109,Baylor,67,TCU,49
109,SouthAlabama,69,CoastalCarolina,83
109,Georgia,69,Arkansas,99
109,JacksonvilleSt,55,MoreheadState,56
109,WesternMichigan,54,KentState,80
109,Manhattan,45,Quinnipiac,42
109,Rider,55,Niagara,66
109,NorthTexas,69,TexSanAntonio,77
109,LaSalle,67,Massachusetts,83
109,UNLV,80,ColoradoState,83
109,GeorgiaSouthern,71,AppalachianState,77
109,TexasTech,91,IowaState,64
109,Siena,74,Fairfield,58
109,Tulane,50,HoustonU,71
109,Connecticut,72,Butler,60
109,Oklahoma,59,Kansas,63
109,BowlingGreen,93,CentralMichigan,65
109,IllinoisChicago,55,IPFW,88
109,UTArlington,75,ULMonroe,74
109,FloridaIntl,56,MiddleTennSt,67
109,ArkansasLR,78,ULLafayette,76
109,BallState,69,Buffalo,86
109,Kentucky,76,Florida,58
109,AustinPeay,74,EasternIllinois,71
109,Oakland,78,WiscGreenBay,87
109,SouthernMiss,58,UAB,62
109,TennMartin,69,Belmont,89
109,WashingtonState,60,Stanford,75
